doc_id,chunk_id,question,answer,text,is_gold
SYY/2006/page_71.pdf-1,1,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: total utang total utang pada tanggal 1 juli 2006 adalah $ 1762692000, di mana sekitar 75 % ( 75 % ) adalah pada tingkat tetap rata - rata 60 % ( 60 % ) dengan umur rata - rata 19 tahun, dan sisanya pada tingkat fluktuasi rata - rata 52 % ( 52 % ). perjanjian pinjaman tertentu berisi perjanjian utang khas untuk melindungi pemegang kertas, termasuk ketentuan untuk menjaga utang jangka panjang perusahaan 2019 terhadap rasio modal total di bawah tingkat tertentu. sysco telah mematuhi semua perjanjian utang pada 1 juli 2006. nilai wajar total utang jangka panjang sysco 2019 diperkirakan berdasarkan harga pasar yang dikutip untuk emisi yang sama atau serupa atau pada suku bunga saat ini yang ditawarkan kepada perusahaan untuk utang dengan maturitas yang sama yang tersisa. nilai wajar dari total utang jangka panjang diperkirakan $ 1669999000 pada tanggal 1 juli 2006 dan $ 1442721000 pada tanggal 2 juli 2005, masing - masing. pada tanggal 1 juli 2006 dan 2 juli 2005, surat kredit yang tersisa masing - masing sebesar $ 60000000",False
SYY/2006/page_71.pdf-1,2,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: 1 juli 2006 dan $ 1442721000 pada tanggal 2 juli 2005, masing - masing. pada tanggal 1 juli 2006 dan 2 juli 2005, surat kredit yang tersisa masing - masing sebesar $ 60000000 dan $ 76817000. 9. sewa meskipun sysco biasanya membeli aset, ia memiliki kewajiban berdasarkan modal dan sewa operasi untuk fasilitas distribusi tertentu, kendaraan dan komputer. total biaya sewa di bawah sewa operasi adalah $ 100690000, $ 92710000, dan $ 86842000 pada tahun fiskal 2006, 2005 dan 2004 masing - masing. sewa contingent, sub - lease dan aset dan kewajiban berdasarkan sewa modal tidak signifikan. jumlah pembayaran minim sewa menurut tahun fiskal di bawah sewa jangka panjang non - kapitalized yang ada adalah sebagai berikut :. : 2007, amount : $ 56499000. : 2008, amount : 46899000. : 2009, amount : 39904000. : 2010, amount : 33329000. : 2011, amount : 256",False
SYY/2006/page_71.pdf-1,3,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: ##499000. : 2008, amount : 46899000. : 2009, amount : 39904000. : 2010, amount : 33329000. : 2011, amount : 25666000. : later years, amount : 128981000 pada tahun 2007 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",False
SYY/2006/page_71.pdf-1,4,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,Context: * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,False
SYY/2006/page_71.pdf-1,9,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * sisco memiliki rencana pensiun yang ditentukan dan kontribusi yang ditentukan untuk karyawan - nya. juga, perusahaan berkontribusi pada berbagai rencana multi - pengusaha di bawah perjanjian negosiasi kolektif dan memberikan manfaat perawatan kesehatan tertentu kepada pensiunan yang memenuhi syarat dan orang yang tergantung mereka. sysco mempertahankan rencana pensiun yang memenuhi syarat ( rencana pensiun ) yang membayar tunjangan kepada karyawan saat pensiun, menggunakan rumus berdasarkan pelayan tahun 2019 layanan dan kompensasi. rencana kontribusi terdefinisi 401 ( k",False
SYY/2006/page_71.pdf-1,10,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: . sysco mempertahankan rencana pensiun yang memenuhi syarat ( rencana pensiun ) yang membayar tunjangan kepada karyawan saat pensiun, menggunakan rumus berdasarkan pelayan tahun 2019 layanan dan kompensasi. rencana kontribusi terdefinisi 401 ( k ) menetapkan bahwa dalam keadaan tertentu perusahaan dapat membuat kontribusi yang sesuai hingga 50 % ( 50 % ) dari 6 % ( 6 % ) pertama kompensasi peserta tahun 2019. sysco 2019 kontribusi untuk rencana ini adalah $ 21898000 pada tahun 2006, $ 28109000 pada tahun 2005, dan $ 27390000 pada tahun 2004. selain menerima manfaat saat pensiun di bawah rencana manfaat tetap perusahaan 2019, para peserta dalam rencana insentif manajemen ( lihat 2018 2018management incentive compensation 2019 2019 under 2018 2018stock based compensation plans 2019 2019 ) akan menerima manfaat di bawah rencana pensiun eksekutif tambahan ( serp ). rencana ini adalah rencana pensiun tambahan yang tidak memenuhi syarat, tidak didanai. untuk memenuhi kewajiban - kewajiban yang diberikan oleh serp, sysco mempertahankan polis asuransi jiwa terhadap",False
SYY/2006/page_71.pdf-1,11,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: pensiun eksekutif tambahan ( serp ). rencana ini adalah rencana pensiun tambahan yang tidak memenuhi syarat, tidak didanai. untuk memenuhi kewajiban - kewajiban yang diberikan oleh serp, sysco mempertahankan polis asuransi jiwa terhadap nyawa peserta dengan nilai buku $ 153659000 pada 1 juli 2006 dan $ 138931000 pada 2 juli 2005. kebijakan ini tidak termasuk sebagai aset rencana atau dalam jumlah status yang dibiayai dalam tabel di bawah ini. sysco adalah pemilik tunggal dan penerima manfaat dari kebijakan tersebut. kewajiban manfaat yang diproyeksikan dan kewajiban manfaat yang terakumulasi untuk serp masing - masing sebesar $ 327450000 dan $ 238599000, pada tanggal 1 juli 2006 dan $ 375491000 dan $ 264010000, pada tanggal 2 juli 2005. perusahaan melakukan kontribusi tunai ke rencana pensiunnya sebesar $ 73764000 dan $ 220361000 pada tahun fiskal 2006 dan 2005 masing - masing, termasuk $ 66000000 dan $ 214000000 sebagai kontribusi sukarela ke rencana pensiun pada tahun fiskal 2006 dan 2005 masing - masing. pada tahun fiskal 2006",False
SYY/2006/page_71.pdf-1,12,berapa persentase perubahan total biaya sewa dalam kontrak sewa operasi dari 2 juli 2005 hingga 1 juli 2006?,7%,"Context: ##361000 pada tahun fiskal 2006 dan 2005 masing - masing, termasuk $ 66000000 dan $ 214000000 sebagai kontribusi sukarela ke rencana pensiun pada tahun fiskal 2006 dan 2005 masing - masing. pada tahun fiskal 2006, kontribusi sukarela perusahaan 2019 ke dalam rencana pensiun mewakili jumlah maksimum yang dapat dikurangkan pajak. pada tahun fiskal 2005, perusahaan memberikan kontribusi sukarela sebesar $ 134000000 pada kuartal keempat sebagai tambahan pada pekerjaan transmisi $ 80000000 % % transmsg * * * : h39408 pcn : 049000000 * * * % % pcmsg4700011 yang tidak ada pada tanggal 09 / 06 / 2006 17 : 22001 halaman yang berlaku, tidak ada grafik - - warna : n.",False
AES/2010/page_227.pdf-3,0,berapa persen dari total utang pengembalian yang saat ini?,10%,"Question: berapa persen dari total utang pengembalian yang saat ini? Evidence: december 31 , the 2011 of annual maturities ( in millions ) is $ 463 ; december 31 , the total recourse debt of annual maturities ( in millions ) is $ 4612 ;",True
AES/2010/page_227.pdf-3,1,berapa persen dari total utang pengembalian yang saat ini?,10%,"Context: catatan perusahaan as pada laporan keuangan konsolidasi 2014 ( terus ) 31 desember 2010, 2009, dan 2008 utang pengangguran pada 31 desember 2010 dijadwalkan mencapai jatuh tempo seperti yang dinyatakan dalam tabel di bawah ini : 31 desember, jatuh tempo tahunan ( dalam juta ). december 31, : 2011, annual maturities ( in millions ) : $ 463. december 31, : 2012, annual maturities ( in millions ) : 2014. december 31, : 2013, annual maturities ( in millions ) : 2014. december 31, : 2014, annual maturities ( in millions ) : 497. december 31, : 2015, annual maturities ( in millions ) : 500. december 31, : thereafter, annual maturities ( in millions ) : 3152. december 31, : total recourse debt, annual maturities ( in millions ) : $ 4612 transaksi utang yang dilakukan selama 2010, perusahaan itu menebus $ 690",False
AES/2010/page_227.pdf-3,2,berapa persen dari total utang pengembalian yang saat ini?,10%,"Context: 3152. december 31, : total recourse debt, annual maturities ( in millions ) : $ 4612 transaksi utang yang dilakukan selama 2010, perusahaan itu menebus $ 690 juta dari total modal 875 % ( 875 % ) mata uang jaminan prioritas kedua yang jatuh tempo pada 2013 ( 2013notes 201d ). note 2013 ditukar dengan harga penebusan yang setara dengan 101458 % ( 101458 % ) dari jumlah modal yang ditukar. perusahaan mengakui kerugian pra - pajak pada pengembalian catatan 2013 sebesar $ 15 juta untuk tahun berakhir 31 desember 2010, yang termasuk dalam biaya 201c lain 201d dalam laporan operasi konsolidasi yang disertakan. pada tanggal 29 juli 2010, perusahaan tersebut melakukan perubahan kedua ( pembaruan no 201 ). 2 201d ) kepada perjanjian kredit dan pemulih yang keempat yang diubah dan ditegaskan kembali, tanggal 29 juli 2008, antara perusahaan, berbagai penjamin anak dan berbagai lembaga pinjaman ( perjanjian kredit 201d ) yang mengubah dan mengulang perjanjian kredit yang ada ( sebagaimana",False
AES/2010/page_227.pdf-3,3,berapa persen dari total utang pengembalian yang saat ini?,10%,"Context: yang keempat yang diubah dan ditegaskan kembali, tanggal 29 juli 2008, antara perusahaan, berbagai penjamin anak dan berbagai lembaga pinjaman ( perjanjian kredit 201d ) yang mengubah dan mengulang perjanjian kredit yang ada ( sebagaimana diubah dan ditegaskan kembali dengan amandemen no. 2, perjanjian kredit 201c5th diubah dan ditegakkan kembali 201d ) perjanjian kredit kelima yang diubah dan diperbaharui menyesuaian syarat dan ketentuan perjanjian kredit yang ada, termasuk perubahan berikut : pada tahun 2022 total komitmen untuk fasilitas pinjaman kredit berputar meningkat menjadi $ 800 juta ; pada tahun 2022 tanggal akhir jatuh tempo fasilitas pinjaman kredit berputar diperpanjang menjadi 29 januari 2015 ; pada tahun 2022 perubahan biaya fasilitas yang berlaku untuk fasilitas pinjaman berputar ; pada tahun 2022 margin suku bunga yang berlaku untuk fasilitas pinjaman berputar sekarang didasarkan pada peringkat kredit yang diberikan kepada pinjaman di bawah perjanjian kredit, dengan harga saat ini pada libor + 300 % ( 300 % ) ; ada biaya yang belum dibayarkan sebesar 0625 % ( 0625 % ) per tahun 2022 ; perusahaan dapat melakukan kombinasi pinjaman",False
AES/2010/page_227.pdf-3,4,berapa persen dari total utang pengembalian yang saat ini?,10%,"Context: , dengan harga saat ini pada libor + 300 % ( 300 % ) ; ada biaya yang belum dibayarkan sebesar 0625 % ( 0625 % ) per tahun 2022 ; perusahaan dapat melakukan kombinasi pinjaman jangka panjang tambahan dan kewajiban revolver selama total pinjaman dan revolver ( yang saat ini tidak melebihi cap utang 2022 dan pledged $ 300 miliar ( i. e. 30 % ) per tahun 2022 ; pada tahun 2022, perusahaan dapat melakukan komitmen pinjaman jangka panjang tambahan dan pledged ( revolver ) selama masa pinjaman total ) dan pledged ( yang saat ini tidak melebihi cap utang yang tersisa dan pledged $ 30 miliar ( i. e. perjanjian utang dan jaminan pengangguran tertentu dari perusahaan 2019 kewajiban di bawah fasilitas kredit bersegur senior dijamin oleh anak perusahaannya yang melalui perusahaan memiliki kepentingan di aes shady point, aes hawaii, aes warrior run dan aes eastern energy bisnis. perusahaan 2019 kewajiban di bawah fasilitas kredit bersegur",False
AES/2010/page_227.pdf-3,5,berapa persen dari total utang pengembalian yang saat ini?,10%,"Context: yang melalui perusahaan memiliki kepentingan di aes shady point, aes hawaii, aes warrior run dan aes eastern energy bisnis. perusahaan 2019 kewajiban di bawah fasilitas kredit bersegur senior, dengan pengecualian tertentu, dijamin oleh : ( i ) seluruh saham modal anak perusahaan domestik yang dimiliki secara langsung oleh perusahaan dan 65 % ( 65 % ) saham modal anak perusahaan asing tertentu yang dimiliki secara langsung atau tidak langsung oleh perusahaan ; dan",False
GS/2015/page_188.pdf-2,0,berapa persentase pembayaran sewa minimum di masa depan yang jatuh tempo pada tahun 2018?,12%,Question: berapa persentase pembayaran sewa minimum di masa depan yang jatuh tempo pada tahun 2018? Evidence: $ in millions the 2018 of as of december 2015 is 301 ; $ in millions the total of as of december 2015 is $ 2575 ;,True
GS/2015/page_188.pdf-2,1,berapa persentase pembayaran sewa minimum di masa depan yang jatuh tempo pada tahun 2018?,12%,"Context: the goldman sachs group, inc. dan anak perusahaan mencatat laporan keuangan konsolidasi pinjaman komersial. perusahaan 2019s komitmen pinjaman komersial diperluas ke peminjam perusahaan kelas investasi dan non - kelas investasi. komitmen terhadap peminjam perusahaan kelas investasi terutama digunakan untuk tujuan likuiditas operasi dan tujuan perusahaan umum. perusahaan juga memperluas komitmen pinjaman terkait pembiayaan akuisisi kontingen dan jenis pinjaman korporat lainnya serta pembiayaan real estat komersial. komitmen yang diperpanjang untuk pendanaan akuisisi bersangkutan sering dimaksudkan untuk bersifat jangka pendek, karena peminjam sering berusaha untuk menggantikan mereka dengan sumber pendanaan lain. sumitomo mitsui financial group, inc. ( smfg ) memberikan perlindungan kerugian kredit pada perusahaan atas komitmen pinjaman yang disetujui tertentu ( terutama komitmen pinjaman komersial kelas investasi ). jumlah nominal komitmen pinjaman tersebut masing - masing sebesar $ 2703 miliar dan $ 2751 miliar pada desember 2015 dan desember 2014. perlindungan kerugian kredit atas komitmen pinjaman yang diberikan oleh smfg umumnya terbatas pada 95 % ( 95 % ) dari kerugian pertama yang diwujudkan perusahaan atas komitmen tersebut, hingga maksimum sekitar $ 95",False
GS/2015/page_188.pdf-2,2,berapa persentase pembayaran sewa minimum di masa depan yang jatuh tempo pada tahun 2018?,12%,"Context: dan desember 2014. perlindungan kerugian kredit atas komitmen pinjaman yang diberikan oleh smfg umumnya terbatas pada 95 % ( 95 % ) dari kerugian pertama yang diwujudkan perusahaan atas komitmen tersebut, hingga maksimum sekitar $ 950 juta. selain itu, dengan syarat memenuhi kondisi tertentu, atas permintaan perusahaan tahun 2019, smfg akan memberikan perlindungan untuk 70 % ( 70 % ) dari kerugian tambahan atas komitmen tersebut, hingga maksimal $ 113 miliar, di antaranya $ 768 juta perlindungan telah diberikan pada kedua desember 2015 dan desember 2014. perusahaan juga menggunakan instrumen keuangan lain untuk mengurangi risiko kredit yang terkait dengan komitmen tertentu yang tidak tercakup dalam smfg. instrumen ini terutama termasuk swap default kredit yang merujuk pada instrumen atau entitas dasar yang sama atau serupa, atau swap default kredit yang merujuk pada indeks pasar. pendanaan gudang. perusahaan menyediakan pembiayaan kepada klien yang menyimpan aset keuangan. pengaturan ini dijamin oleh aset yang disimpan, terutama terdiri dari pinjaman konsumen dan perusahaan. perjanjian penjualan kembali dan jangka depan dan perjanjian pinjaman sekuritas / perjanjian pembelian kembali dan pinjaman",False
GS/2015/page_188.pdf-2,3,berapa persentase pembayaran sewa minimum di masa depan yang jatuh tempo pada tahun 2018?,12%,"Context: pembiayaan kepada klien yang menyimpan aset keuangan. pengaturan ini dijamin oleh aset yang disimpan, terutama terdiri dari pinjaman konsumen dan perusahaan. perjanjian penjualan kembali dan jangka depan dan perjanjian pinjaman sekuritas / perjanjian pembelian kembali dan pinjaman berbayar jangka depan perusahaan menandatangani perjanjian penjualan kembali dan pinjaman sekuritas dan perjanjian pembelian kembali dan pinjaman berbayar yang diselesaikan pada tanggal mendatang, umumnya dalam tiga hari kerja. perusahaan juga membuat komitmen untuk menyediakan pendanaan bersangkutan kepada klien dan kontrahentinya melalui perjanjian penjualannya. pengelolaan komitmen ini tergantung pada kepuasan semua kondisi kontraktual terhadap perjanjian penjual kembali dan komitmen ini dapat berakhir tanpa digunakan. surat kredit perusahaan memiliki komitmen di bawah surat kredit yang dikeluarkan oleh berbagai bank yang perusahaan memberikan kepada pihak lain sebagai pengganti sekuritas atau uang tunai untuk memenuhi berbagai persyaratan jaminan dan deposit margin. komitmen investasi perusahaan 2019 komitmen investasi sebesar $ 605 miliar dan $ 516 miliar pada desember 2015 dan desember 2014 masing - masing, mencakup komitmen untuk berinvestasi dalam ekuitas pribadi, real estat dan aset lainnya secara langsung dan melalui dana yang dikumpulkan dan dikelola perusahaan. dari jumlah tersebut,",False
